document,reference,status,detail,matches
reports/NON_HARDWARE_COMPLETE.md,results/trials.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/trials.parquet,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/trials_sample.jsonl,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/schema_validation_summary.json,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/breaking_search.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/bodybreak_minimality_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/summary_by_method_bucket.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/robustness_profiles.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/threshold_sensitivity.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/oracle_feasibility.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/method_deltas_vs_bodyshield.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/learned_outcome_model_eval.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/learned_outcome_axis_weights.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/learned_outcome_predictions.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/visual_wam_eval.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/visual_wam_feature_weights.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/visual_wam_rollouts.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/visual_wam_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/neural_wam_eval.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/neural_wam_rollouts.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/neural_wam_training_curve.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/neural_wam_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/real_video_wam_readiness.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/mujoco_residual_policy_eval.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/mujoco_residual_policy_rollouts.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/mujoco_residual_policy_weights.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/mujoco_residual_policy_gate_ablation.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/mujoco_residual_policy_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/trajectory_wam_eval.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/trajectory_wam_axis_weights.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/trajectory_wam_rollouts.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/trajectory_wam_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/corrective_adaptation_eval.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/corrective_adaptation_residual_weights.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/corrective_adaptation_rollouts.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/corrective_adaptation_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/corrective_trace_readiness.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/evidence_consistency_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/artifact_inventory_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/claim_boundary_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/command_surface_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/environment_dependency_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/environment_snapshot.json,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/config_schema_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/derived_results_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/source_import_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/results_integrity_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/paper_source_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/portable_hygiene_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/visual_artifact_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/release_payload_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/release_determinism_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/release_runtime_audit.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/simulation_rollout_videos.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/videos/bodyshield_synthetic_nominal_reference.gif,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/videos/bodyshield_synthetic_bodybreak_failure.gif,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/videos/bodyshield_synthetic_bodyshield_repair.gif,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/secondary_metrics_by_method.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/failure_taxonomy_counts.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/task_suite_cards.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/sim_env_availability.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/high_fidelity_benchmark.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/external_policy_benchmark_readiness.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,trial_schema.schema.json,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/nominal_vs_robustness_radius.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/bodyshield_mechanism.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/breaking_search_comparison.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/bodybreak_minimality_audit.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/repair_seen_heldout.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/nominal_vs_radius.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/high_fidelity_summary.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/visual_wam_summary.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/neural_wam_summary.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/mujoco_residual_policy_summary.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/mujoco_residual_gate_ablation.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/trajectory_wam_summary.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,results/figures/corrective_adaptation_summary.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/FIGURE_CAPTIONS.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/PACK_VERIFICATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/PACK_VERIFICATION.json,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/RELEASE_BUNDLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/RELEASE_DETERMINISM_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/RELEASE_PAYLOAD_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/RELEASE_RUNTIME_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/EVIDENCE_CONSISTENCY_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/ARTIFACT_INVENTORY_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/CONFIG_SCHEMA_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/DERIVED_RESULTS_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/SOURCE_IMPORT_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/PAPER_SOURCE_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/PORTABLE_HYGIENE_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/HIGH_FIDELITY_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/EXTERNAL_POLICY_BENCHMARK_READINESS_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/BUDGET_AND_FAIRNESS_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/BODYBREAK_MINIMALITY_AUDIT.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/METHOD_DELTA_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/AGENDA_FIT_MEMO.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/LEARNED_OUTCOME_MODEL_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/VISUAL_WAM_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/VISUAL_WAM_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/SIMULATION_ROLLOUT_VIDEOS.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/NEURAL_WAM_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/NEURAL_WAM_TRAINING_CURVE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/NEURAL_WAM_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/REAL_VIDEO_WAM_READINESS.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/REAL_VIDEO_WAM_READINESS_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/TRAJECTORY_WAM_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/TRAJECTORY_WAM_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/CORRECTIVE_ADAPTATION_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/CORRECTIVE_TRACE_READINESS.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/CORRECTIVE_TRACE_READINESS_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/MUJOCO_PLANAR_PROBE_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,paper/bodyshield_non_hardware_draft.pdf,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,release/bodyshield_non_hardware_release.zip,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,release/RELEASE_BUNDLE_MANIFEST.csv,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,release/RELEASE_BUNDLE_CHECKSUMS.txt,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,release/RELEASE_README.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/CITATION_VERIFICATION_TABLE.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/SIM_ENV_AVAILABILITY.md,ok,file exists and is nonempty,1
reports/NON_HARDWARE_COMPLETE.md,reports/HIGH_FIDELITY_BENCHMARK_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/trials.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/trials.parquet,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/trials_sample.jsonl,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,trial_schema.schema.json,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/schema_validation_summary.json,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/breaking_search.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/bodybreak_minimality_audit.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/BODYBREAK_MINIMALITY_AUDIT.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/repair_history.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/robustness_profiles.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/threshold_sensitivity.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/oracle_feasibility.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/secondary_metrics_by_method.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/failure_taxonomy_counts.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/learned_outcome_model_eval.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/LEARNED_OUTCOME_MODEL_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/visual_wam_eval.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/visual_wam_rollouts.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/visual_wam_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/VISUAL_WAM_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/neural_wam_eval.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/neural_wam_rollouts.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/neural_wam_training_curve.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/NEURAL_WAM_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/real_video_wam_readiness.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/REAL_VIDEO_WAM_READINESS.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/mujoco_residual_policy_eval.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/mujoco_residual_policy_rollouts.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/mujoco_residual_policy_gate_ablation.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/mujoco_residual_policy_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/trajectory_wam_eval.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/trajectory_wam_rollouts.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/trajectory_wam_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/TRAJECTORY_WAM_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/corrective_adaptation_eval.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/corrective_adaptation_rollouts.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/corrective_adaptation_trace_sample.jsonl,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/corrective_trace_readiness.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/CORRECTIVE_TRACE_READINESS.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/high_fidelity_benchmark.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MUJOCO_METHOD_SUMMARY_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MUJOCO_PLANAR_METHOD_SUMMARY_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MUJOCO_PLANAR_PROBE_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MUJOCO_PERTURBATION_SUMMARY_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/MANISKILL_TASK_SUMMARY_TABLE.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/external_policy_benchmark_readiness.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/EXTERNAL_POLICY_BENCHMARK_READINESS.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/videos/bodyshield_synthetic_*.gif,ok,glob matched 3 file(s),3
reports/SIMULATION_SUMMARY.md,results/simulation_rollout_videos.csv,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,reports/SIMULATION_ROLLOUT_VIDEOS.md,ok,file exists and is nonempty,1
reports/SIMULATION_SUMMARY.md,results/figures/*.pdf,ok,glob matched 12 file(s),12
reports/SIMULATION_SUMMARY.md,results/figures/*.png,ok,glob matched 12 file(s),12
reports/RELEASE_BUNDLE.md,release/bodyshield_non_hardware_release.zip,ok,file exists and is nonempty,1
reports/RELEASE_BUNDLE.md,release/RELEASE_BUNDLE_MANIFEST.csv,ok,file exists and is nonempty,1
reports/RELEASE_BUNDLE.md,release/RELEASE_BUNDLE_CHECKSUMS.txt,ok,file exists and is nonempty,1
