artifact,check,status,detail,observed,expected
results/nominal_vs_robustness_radius.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/high_fidelity_benchmark.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/high_fidelity_benchmark.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/high_fidelity_benchmark.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
results/external_policy_benchmark_readiness.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
results/external_policy_benchmark_readiness.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
results/external_policy_benchmark_readiness.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
trial_schema.schema.json,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
trial_schema.schema.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
trial_schema.schema.json,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/ARTIFACT_MANIFEST.csv,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/ARTIFACT_MANIFEST.csv,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/ARTIFACT_MANIFEST.csv,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/ARTIFACT_MANIFEST.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/ARTIFACT_MANIFEST.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/ARTIFACT_MANIFEST.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/RELEASE_BUNDLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/RELEASE_BUNDLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/RELEASE_BUNDLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/ARTIFACT_INVENTORY_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/ARTIFACT_INVENTORY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/ARTIFACT_INVENTORY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/CLAIM_BOUNDARY_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CLAIM_BOUNDARY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CLAIM_BOUNDARY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/COMMAND_SURFACE_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/COMMAND_SURFACE_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/COMMAND_SURFACE_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/EVIDENCE_CONSISTENCY_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/EVIDENCE_CONSISTENCY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/EVIDENCE_CONSISTENCY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/ENVIRONMENT_DEPENDENCY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CONFIG_SCHEMA_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CONFIG_SCHEMA_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CONFIG_SCHEMA_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/DERIVED_RESULTS_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/DERIVED_RESULTS_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/DERIVED_RESULTS_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/SOURCE_IMPORT_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/SOURCE_IMPORT_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/SOURCE_IMPORT_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/RESULTS_INTEGRITY_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/RESULTS_INTEGRITY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/RESULTS_INTEGRITY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/PAPER_SOURCE_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/PAPER_SOURCE_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/PAPER_SOURCE_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/PORTABLE_HYGIENE_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/PORTABLE_HYGIENE_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/PORTABLE_HYGIENE_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/VISUAL_ARTIFACT_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/VISUAL_ARTIFACT_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/VISUAL_ARTIFACT_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/RELEASE_PAYLOAD_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/RELEASE_PAYLOAD_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/RELEASE_PAYLOAD_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/RELEASE_DETERMINISM_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/RELEASE_DETERMINISM_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/RELEASE_DETERMINISM_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/RELEASE_RUNTIME_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/RELEASE_RUNTIME_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/RELEASE_RUNTIME_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/PACK_VERIFICATION.json,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/PACK_VERIFICATION.json,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/PACK_VERIFICATION.json,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/PACK_VERIFICATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/PACK_VERIFICATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],0,0
reports/PACK_VERIFICATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],0,0
reports/NON_HARDWARE_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/NON_HARDWARE_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/NON_HARDWARE_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CLAIM_LEDGER.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CLAIM_LEDGER.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CLAIM_LEDGER.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/NON_HARDWARE_REQUIREMENTS_TRACE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/BUDGET_AND_FAIRNESS_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/BUDGET_AND_FAIRNESS_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/BUDGET_AND_FAIRNESS_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/BODYBREAK_MINIMALITY_AUDIT.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/BODYBREAK_MINIMALITY_AUDIT_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/METHOD_DELTA_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/METHOD_DELTA_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/METHOD_DELTA_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/AGENDA_FIT_MEMO.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/AGENDA_FIT_MEMO.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/AGENDA_FIT_MEMO.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/LEARNED_OUTCOME_MODEL_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/LEARNED_OUTCOME_MODEL_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/VISUAL_WAM_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/VISUAL_WAM_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/VISUAL_WAM_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/VISUAL_WAM_FEATURE_WEIGHT_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/VISUAL_WAM_FEATURE_WEIGHT_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/VISUAL_WAM_FEATURE_WEIGHT_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/VISUAL_WAM_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/VISUAL_WAM_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/VISUAL_WAM_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/NEURAL_WAM_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/NEURAL_WAM_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/NEURAL_WAM_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/NEURAL_WAM_TRAINING_CURVE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/NEURAL_WAM_TRAINING_CURVE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/NEURAL_WAM_TRAINING_CURVE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/NEURAL_WAM_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/NEURAL_WAM_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/NEURAL_WAM_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/REAL_VIDEO_WAM_READINESS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/REAL_VIDEO_WAM_READINESS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/REAL_VIDEO_WAM_READINESS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_WEIGHT_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_GATE_ABLATION_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/MUJOCO_RESIDUAL_POLICY_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/TRAJECTORY_WAM_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_AXIS_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/TRAJECTORY_WAM_AXIS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_AXIS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/TRAJECTORY_WAM_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/TRAJECTORY_WAM_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CORRECTIVE_ADAPTATION_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_WEIGHT_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CORRECTIVE_ADAPTATION_WEIGHT_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_WEIGHT_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_ADAPTATION_INTERPRETATION.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CORRECTIVE_TRACE_READINESS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS_TABLE.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/CORRECTIVE_TRACE_READINESS_TABLE.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
reports/CORRECTIVE_TRACE_READINESS_TABLE.md,documented_output_in_release_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference release_manifest_missing=[],1,1
reports/SIMULATION_ROLLOUT_VIDEOS.md,documented_output_exists_nonempty,pass,reports/REPRODUCIBILITY_MANIFEST.md reference exists and is nonempty,1,1
reports/SIMULATION_ROLLOUT_VIDEOS.md,documented_output_in_artifact_manifest_when_eligible,pass,reports/REPRODUCIBILITY_MANIFEST.md reference artifact_manifest_missing=[],1,1
